time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,404568,32
403,0,404576,48
411,0,525036,43092
419,0,665292,84220
423,0,745696,98192
427,0,804260,116196
431,0,871736,133392
435,0,916048,150088
439,0,958728,163864
443,0,985428,172876
447,0,1108852,183412
451,0,1190352,210224
455,0,1310916,245028
459,0,1436792,273672
463,0,1561144,310504
469,0,1659896,344336
473,0,1893832,358816
477,0,2019620,393796
481,0,2124548,430540
485,0,2273776,466240
489,0,2390288,502416
493,0,2566916,529452
500,0,2749420,586196
504,0,2883936,616760
508,0,2989008,652560
512,0,3105076,685580
517,0,3111064,688272
524,0,3562064,708312
528,0,3657544,740904
532,0,3762780,769348
536,0,3890468,798900
540,0,4008504,832800
544,0,4102880,864112
548,0,4273652,893076
552,0,4388464,925576
556,0,4485080,958000
560,0,4619728,988688
564,0,4727136,1020440
568,0,4807644,1047852
572,0,5082212,1074284
576,0,5191780,1107052
580,0,5330180,1138612
584,0,5428396,1171828
588,0,5521792,1199552
592,0,5698548,1226572
596,0,5792948,1257908
600,0,5893092,1288764
604,0,5939680,1302104
608,0,6063216,1331952
612,0,6176996,1364212
627,0,6210736,1376552
631,0,6210744,1376568
635,0,6279776,1399488
640,0,7080822,1400138
648,0,7084918,1400146
651,0,7084918,1400146
