time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
325,0,1004568,32
507,0,1004576,48
523,0,1285352,78992
539,0,1537548,140140
555,0,1748636,199460
563,0,2076744,257408
571,0,2324604,316524
579,0,2515880,368376
587,0,2938576,424840
602,0,3382112,534744
610,0,3597908,594348
621,0,3840676,632692
629,0,3989332,672940
637,0,4253428,735452
645,0,4470740,795876
653,0,5130548,848348
661,0,5407300,909500
669,0,5627904,970344
677,0,5952320,1032016
685,0,6166964,1092812
693,0,6381488,1141480
701,0,6570772,1192900
711,0,7057484,1260940
725,0,7069984,1265416
733,0,7164564,1294324
741,0,7413276,1353828
749,0,7737420,1409756
757,0,7962644,1472348
765,0,8197832,1528688
773,0,8414068,1585452
781,0,9507768,1619584
789,0,9717360,1676584
797,0,9971472,1735120
805,0,10129712,1779408
813,0,10402620,1827460
821,0,10626916,1886700
829,0,10864076,1943852
837,0,11068888,1998936
845,0,11446976,2041608
853,0,11662540,2100252
861,0,11900840,2158040
869,0,12092616,2210288
877,0,12411768,2264336
885,0,12628140,2313996
893,0,12839384,2373168
901,0,13486440,2420120
909,0,13684496,2475176
917,0,13895524,2522676
950,0,13921320,2530576
958,0,13921352,2530584
965,0,14120944,2585384
972,0,14410108,2639404
979,0,14549956,2673756
986,0,14682380,2714756
993,0,14853448,2749128
1000,0,15036832,2797864
1007,0,15440808,2847328
1014,0,15632716,2900180
1021,0,15838868,2946116
1028,0,16024252,2995956
1035,0,16295244,3042108
1042,0,16486236,3094308
1049,0,16703196,3144164
1056,0,16887676,3193412
1065,0,18956050,3217734
1075,0,18960618,3217758
1078,0,18960618,3217758
