time,stack,heap,heap_extra
0,0,0,0
330,0,472,16
337,0,1004568,32
516,0,1004576,48
532,0,1280324,76980
548,0,1525300,137700
564,0,1740216,196104
572,0,2019364,245684
580,0,2306968,311424
588,0,2436304,351448
596,0,2895128,410568
604,0,3107820,468828
612,0,3347360,527232
620,0,3563928,584160
633,0,3840676,632692
641,0,3982916,671276
649,0,4245020,732916
657,0,4461784,792160
665,0,5108156,841372
673,0,5329512,902216
681,0,5592364,958828
689,0,5906752,1019736
697,0,6117408,1079000
705,0,6339116,1131100
713,0,6552712,1186256
725,0,7065940,1263452
739,0,7069984,1265416
747,0,7153400,1289624
755,0,7402324,1349956
763,0,7733324,1407764
771,0,7941852,1466420
779,0,8186944,1525296
787,0,8410364,1583692
795,0,9498160,1615456
803,0,9695996,1670332
811,0,9912256,1719968
819,0,10124352,1778440
827,0,10374608,1818592
835,0,10586640,1876608
843,0,10821432,1932728
851,0,11003496,1981176
859,0,11397460,2027676
867,0,11592784,2080544
875,0,11823552,2136304
883,0,12031772,2189756
891,0,12280480,2232568
899,0,12469904,2284120
907,0,12713620,2339052
915,0,12911508,2394004
927,0,13616152,2460352
934,0,13753108,2494156
972,0,13921320,2530576
981,0,13921352,2530584
988,0,14110380,2581820
995,0,14387648,2630656
1002,0,14536980,2669124
1009,0,14681768,2714376
1016,0,14886776,2758888
1023,0,15075720,2810448
1030,0,15453272,2852744
1037,0,15615124,2893772
1044,0,15809964,2939956
1051,0,15986504,2986048
1058,0,16236384,3027176
1065,0,16418468,3075732
1072,0,16631308,3123436
1079,0,16804968,3169672
1086,0,16955148,3216924
1095,0,18956055,3217729
1105,0,18960623,3217753
1109,0,18960623,3217753
