time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1034,0,4004576,48
1098,0,5218700,301412
1130,0,6299840,511096
1178,0,7445944,788616
1210,0,8710660,994276
1250,0,9995416,1248568
1299,0,10920128,1458080
1363,0,13539032,1860288
1427,0,15493856,2287864
1461,0,16770976,2500776
1528,0,17536980,2669156
1584,0,19259772,3034324
1613,0,21955992,3217752
1669,0,23370028,3562756
1725,0,24942332,3891492
1781,0,26820696,4225608
1830,0,28303736,4550464
1886,0,30627000,4880496
1914,0,31410316,5060844
1980,0,31411152,5061368
2025,0,32359136,5248856
2081,0,33891188,5619932
2149,0,35948344,6005640
2205,0,37668768,6366656
2236,0,42103740,6489900
2285,0,43397624,6797600
2341,0,45082100,7150596
2397,0,47012920,7511608
2453,0,48702508,7866436
2509,0,51004988,8207068
2565,0,52575948,8540052
2607,0,53783328,8822224
2650,0,54985196,9008484
2706,0,56578500,9349540
2764,0,59858848,9653216
2834,0,61790016,10077288
2977,0,61962288,10122104
3012,0,61962408,10122120
3068,0,63846704,10457624
3131,0,65721292,10862676
3159,0,66256020,11002788
3202,0,68334560,11262040
3258,0,69714356,11595100
3314,0,71291520,11926968
3370,0,73042348,12256860
3426,0,74614360,12575984
3483,0,79810264,12870864
3497,0,83810264,12870872
3511,0,83810335,12870889
3521,0,83814903,12870913
3524,0,83814903,12870913
