time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
331,0,404568,32
405,0,404576,48
413,0,525536,43464
421,0,667936,85192
425,0,753940,99716
429,0,809368,118288
433,0,877128,135824
437,0,920584,151904
441,0,968240,165912
445,0,988696,174576
449,0,1110008,184144
453,0,1191380,210556
457,0,1310636,244756
461,0,1429812,272948
465,0,1558988,309484
471,0,1659896,344336
475,0,1912724,365340
479,0,2030016,399048
483,0,2123236,429684
487,0,2259240,460544
491,0,2367300,492372
495,0,2454948,523212
502,0,2707960,570992
506,0,2779616,594848
510,0,2909780,625956
514,0,3022476,657036
518,0,3109620,687652
524,0,3111064,688272
528,0,3139788,698468
532,0,3589776,718496
536,0,3705016,750888
540,0,3792424,779968
544,0,3913808,809112
548,0,4029416,841840
552,0,4112912,869152
556,0,4297492,899028
560,0,4404732,930732
564,0,4494084,962324
568,0,4625320,990544
572,0,4728208,1021072
576,0,4808708,1048468
580,0,5081308,1073708
584,0,5188912,1105472
588,0,5272104,1134312
592,0,5405252,1164308
596,0,5507716,1193708
600,0,5591932,1222708
606,0,5803340,1263164
610,0,5889856,1287552
614,0,5929468,1299540
618,0,6053860,1328900
622,0,6165392,1359232
638,0,6210736,1376552
642,0,6210744,1376568
646,0,6480280,1400088
650,0,7080812,1400132
658,0,7084908,1400140
661,0,7084908,1400140
