time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,24568,32
332,0,24576,48
333,0,24588,60
333,0,37100,6156
334,0,37120,6176
334,0,54272,13256
335,0,54584,13272
335,0,78488,20648
336,0,78528,20664
336,0,92372,27252
337,0,92412,27268
337,0,110464,34032
338,0,110484,34052
338,0,138748,39164
339,0,138768,39184
339,0,151896,45608
340,0,151904,45624
340,0,156076,47628
341,0,156088,47640
341,0,173296,54024
342,0,173304,54040
342,0,193272,60096
343,0,193292,60116
343,0,207060,66340
344,0,207068,66356
344,0,221992,72336
345,0,222616,72344
345,0,231680,76896
345,0,231688,76912
345,0,231700,76924
345,0,231708,76940
345,0,231728,76960
345,0,231768,76976
345,0,231776,76992
345,0,231788,77004
345,0,231796,77020
345,0,231816,77040
345,0,231824,77056
345,0,231832,77072
345,0,231848,77080
345,0,231884,77100
345,0,231960,77112
345,0,232116,77124
345,0,232428,77140
345,0,233052,77148
345,0,234300,77156
345,0,236800,77176
345,0,241800,77192
345,0,251800,77200
345,0,271800,77208
346,0,271856,77224
347,0,272328,77240
355,0,276424,77248
358,0,276424,77248
358,0,272328,77240
359,0,271856,77224
359,0,267760,77216
359,0,267288,77200
359,0,267232,77184
359,0,247232,77176
