time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,3004568,32
791,0,3004576,48
823,0,3506752,150600
860,0,4415484,350476
892,0,5319164,589820
944,0,6865444,920004
994,0,8367808,1294384
1026,0,9432476,1401228
1058,0,10234900,1612388
1090,0,11266660,1848780
1122,0,12340852,2065924
1154,0,13212888,2296496
1186,0,14208540,2523580
1234,0,16594108,2788460
1267,0,16646464,2802184
1312,0,17732652,3057932
1340,0,18524256,3264288
1368,0,19535188,3463044
1396,0,20283500,3663012
1446,0,22431712,4008544
1474,0,23118256,4195240
1511,0,24112484,4433468
1539,0,24870640,4635480
1588,0,26414312,4968824
1616,0,27201684,5153516
1655,0,30907424,5344712
1690,0,31751164,5578212
1758,0,31861472,5604616
1803,0,32725968,5811808
1831,0,33645272,6012768
1859,0,34548628,6207812
1887,0,35346948,6393212
1935,0,37133136,6680880
1963,0,37839068,6871812
1991,0,38685448,7075568
2019,0,39466112,7277528
2047,0,40388712,7446216
2075,0,41140088,7646400
2103,0,41879700,7817556
2131,0,42796340,8017020
2159,0,44617444,8169756
2187,0,45477800,8351080
2215,0,46124932,8522964
2243,0,47071104,8700040
2271,0,47836364,8904636
2299,0,48643752,9098640
2342,0,50334560,9353240
2370,0,50984796,9525436
2377,0,51048588,9547444
2384,0,51205684,9597044
2391,0,51403720,9645648
2398,0,51718648,9693816
2405,0,51880420,9744788
2412,0,52061520,9791992
2419,0,52229276,9846300
2426,0,52479856,9897584
2433,0,52664616,9948184
2445,0,52741052,9975460
2452,0,52822876,10000220
2459,0,53307292,10040212
2466,0,53478712,10093064
2473,0,53661060,10142924
2480,0,53900160,10189792
2487,0,54046324,10235428
2494,0,54236112,10288752
2501,0,54405272,10340768
2508,0,54713100,10386236
2515,0,54867812,10433668
2522,0,54999308,10465156
2529,0,55165508,10518356
2536,0,55365260,10557900
2543,0,55501128,10599592
2550,0,55700420,10649060
2557,0,56560264,10689392
2569,0,61810264,10689416
2583,0,61810325,10689427
2592,0,61814893,10689451
2595,0,61814893,10689451
