time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,1004568,32
508,0,1004576,48
524,0,1278772,76524
540,0,1525912,138080
548,0,1623068,161244
556,0,1747896,199152
564,0,2066244,252940
574,0,2324604,316524
582,0,2510600,366296
590,0,2942896,426864
605,0,3391156,538492
613,0,3607260,597292
624,0,3840676,632692
639,0,4193988,718828
647,0,4434352,784408
655,0,5081940,831516
663,0,5295960,892328
671,0,5541508,950388
679,0,5869408,1008032
687,0,6090060,1068388
695,0,6321292,1124540
703,0,6541436,1181492
715,0,6994356,1248012
732,0,7069984,1265416
745,0,7327812,1328732
753,0,7551680,1388464
761,0,7869248,1450368
769,0,8138076,1508300
777,0,8343108,1565380
786,0,9480288,1608888
794,0,9677192,1663648
802,0,9911172,1719404
810,0,10102648,1771952
818,0,10360996,1813756
826,0,10579512,1873736
834,0,10823332,1933764
842,0,11040584,1990704
850,0,11436480,2037176
858,0,11640696,2093712
866,0,11887040,2153040
874,0,12083472,2206416
882,0,12384512,2262424
890,0,12634756,2316588
898,0,12854032,2377048
906,0,13496936,2424408
918,0,13787136,2504416
955,0,13921320,2530576
963,0,13921352,2530584
970,0,14081160,2572352
977,0,14369972,2626108
984,0,14536980,2669124
991,0,14744868,2714956
998,0,14898908,2764260
1005,0,15337072,2815512
1012,0,15526184,2867112
1019,0,15742800,2916712
1026,0,15897204,2966028
1033,0,16209036,3016604
1040,0,16342140,3057996
1047,0,16524624,3106792
1054,0,16738368,3154968
1061,0,16914988,3203668
1069,0,18956058,3217742
1079,0,18960626,3217766
1082,0,18960626,3217766
