time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,2004568,32
683,0,2004576,48
715,0,2537820,140260
731,0,2743184,197424
749,0,3324604,316524
780,0,4363920,528024
800,0,4840676,632676
832,0,6105616,840368
848,0,6588324,957516
864,0,7095160,1070904
880,0,7551292,1185756
907,0,8069984,1265416
936,0,8837920,1440000
952,0,9244660,1541388
968,0,10566624,1634520
984,0,10983328,1740096
1000,0,11441532,1836860
1016,0,11889216,1951344
1032,0,12483280,2052984
1048,0,12944424,2163688
1064,0,13409792,2263496
1080,0,13853668,2376756
1104,0,14886536,2520008
1138,0,14921320,2530560
1154,0,15121684,2585804
1170,0,15570120,2679432
1186,0,16060188,2804956
1202,0,16741832,2916048
1218,0,17209036,3016604
1234,0,17633604,3124748
1250,0,19955992,3217720
1266,0,20255908,3303868
1282,0,20683992,3411536
1298,0,21157276,3513428
1314,0,21824928,3619936
1330,0,22256796,3730980
1346,0,22714692,3827548
1362,0,23158016,3940424
1378,0,23401736,4007872
1394,0,24249212,4110076
1410,0,24681364,4218940
1426,0,25224252,4325524
1442,0,25814560,4425384
1458,0,26218584,4525640
1474,0,26696120,4630320
1490,0,27137180,4742420
1506,0,28435512,4828440
1522,0,28871448,4939672
1530,0,29027048,4979288
1538,0,29303676,5027684
1611,0,29411152,5061336
1628,0,29411160,5061352
1636,0,29627032,5121016
1644,0,29900064,5180840
1652,0,30313928,5234672
1660,0,30518516,5291492
1668,0,30767280,5350944
1676,0,30982908,5407332
1684,0,31231540,5450236
1692,0,31425868,5503524
1700,0,31675588,5561076
1708,0,31871284,5614156
1716,0,32505424,5656344
1724,0,32703120,5711144
1732,0,32929156,5763988
1740,0,33143364,5822740
1748,0,33434476,5876764
1756,0,33624640,5928600
1764,0,33812820,5970092
1775,0,33948344,6005608
1783,0,34350120,6054688
1791,0,34543440,6107424
1799,0,34782968,6160928
1807,0,34988736,6218296
1815,0,35276464,6271416
1823,0,35479476,6325436
1831,0,35707392,6378992
1839,0,35896160,6430376
1847,0,39907416,6435432
1855,0,39907955,6435469
1863,0,39912051,6435477
1866,0,39912051,6435477
