time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
330,0,24568,32
335,0,24576,48
336,0,24588,60
336,0,32552,4728
337,0,32560,4744
337,0,52792,12304
338,0,52804,12316
338,0,76532,19492
339,0,76540,19508
339,0,89880,26176
340,0,89900,26196
340,0,107248,33176
341,0,107256,33192
341,0,139104,39296
342,0,139116,39308
342,0,152080,45784
343,0,152156,45796
343,0,156212,47772
344,0,156224,47784
344,0,173296,54024
345,0,173304,54040
345,0,193380,60196
346,0,193388,60212
346,0,203656,64832
347,0,203664,64848
347,0,218936,70648
348,0,218956,70668
348,0,231012,76492
349,0,231048,76512
349,0,231700,76924
349,0,231708,76940
349,0,231728,76960
349,0,231768,76976
349,0,231776,76992
349,0,231788,77004
349,0,231796,77020
349,0,231816,77040
349,0,231824,77056
349,0,231832,77072
349,0,231848,77080
349,0,231884,77100
349,0,231960,77112
349,0,232116,77124
349,0,232428,77140
349,0,233052,77148
349,0,234300,77156
349,0,236800,77176
349,0,241800,77192
349,0,251800,77200
349,0,271800,77208
349,0,271861,77219
350,0,272333,77235
358,0,276429,77243
361,0,276429,77243
361,0,272333,77235
362,0,271861,77219
362,0,267765,77211
362,0,267293,77195
362,0,267232,77184
362,0,247232,77176
