time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,44568,32
337,0,44576,48
338,0,68352,10008
339,0,83240,17120
340,0,104232,23888
341,0,122680,30808
342,0,135952,37048
343,0,166060,43212
344,0,173756,46300
345,0,187128,51360
346,0,199968,57704
347,0,221788,63756
348,0,236784,69832
349,0,249696,75704
350,0,298604,81036
351,0,309888,86440
352,0,326048,91992
353,0,326056,92008
353,0,331524,95036
354,0,331532,95052
354,0,350432,100352
355,0,350452,100372
355,0,361920,105896
356,0,361940,105916
356,0,371912,108832
357,0,371992,108840
357,0,383264,114232
358,0,383272,114248
358,0,411368,119232
359,0,411376,119248
359,0,420976,123464
360,0,420988,123476
360,0,429888,126264
361,0,429896,126280
361,0,439456,130440
362,0,439476,130460
362,0,457280,135160
363,0,457292,135172
363,0,467928,140176
364,0,467968,140192
364,0,475712,144640
365,0,475788,144652
365,0,488484,149284
366,0,488496,149296
366,0,498932,154100
367,0,498940,154116
367,0,509032,154368
367,0,519032,154376
367,0,539032,154384
367,0,579032,154392
367,0,579101,154411
369,0,579573,154427
377,0,583669,154435
380,0,583669,154435
380,0,579573,154427
380,0,579101,154411
380,0,575005,154403
380,0,574533,154387
380,0,574464,154368
380,0,534464,154360
