time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,2004568,32
686,0,2004576,48
702,0,2260708,74924
718,0,2526448,138216
734,0,2741372,196364
751,0,3323896,316064
767,0,3917528,417320
782,0,4347360,527216
803,0,4840676,632676
819,0,5241856,732072
835,0,6095584,835952
851,0,6544736,951832
867,0,7072728,1064096
888,0,7598756,1200980
912,0,8069984,1265416
928,0,8408684,1351588
944,0,8942460,1466652
960,0,9384592,1578984
976,0,10698076,1671516
993,0,11129712,1779408
1009,0,11637980,1891356
1025,0,12078004,2002732
1041,0,12695376,2111560
1057,0,13221180,2212180
1073,0,13646348,2320540
1101,0,14788208,2505104
1137,0,14921320,2530560
1161,0,15157824,2594688
1189,0,15972684,2779036
1217,0,16936740,2969764
1245,0,17742524,3157012
1259,0,19956104,3217840
1273,0,20289288,3314256
1287,0,20663772,3405780
1301,0,21108976,3497952
1315,0,21481404,3591300
1329,0,22062064,3687712
1343,0,22420120,3772504
1357,0,22758268,3842348
1371,0,23154032,3940216
1385,0,23394988,4004964
1399,0,24191016,4093216
1413,0,24582308,4188908
1427,0,25008352,4276432
1441,0,25407300,4374060
1455,0,25939620,4463468
1469,0,26240252,4533812
1483,0,26552232,4622200
1490,0,26783848,4656648
1497,0,26969752,4706368
1504,0,27185020,4755508
1511,0,27370304,4805008
1518,0,28436588,4828916
1525,0,28620348,4877932
1532,0,28836464,4927128
1539,0,28983232,4973424
1546,0,29141776,5015040
1553,0,29370184,5051040
1622,0,29411152,5061336
1639,0,29411160,5061352
1646,0,29584148,5106468
1653,0,29804436,5157996
1660,0,29998236,5209908
1667,0,30367164,5252156
1674,0,30573628,5304620
1681,0,30792552,5355344
1688,0,30961580,5404252
1695,0,31232680,5450512
1702,0,31376896,5486456
1709,0,31591084,5536636
1716,0,31769608,5583432
1723,0,32169560,5630992
1730,0,32523532,5662996
1737,0,32697684,5709356
1744,0,32917860,5759980
1751,0,33104716,5810324
1758,0,33359980,5856252
1765,0,33539040,5903440
1772,0,33698792,5934136
1779,0,33885456,5984344
1788,0,33948344,6005608
1795,0,34335808,6049304
1802,0,34506836,6095988
1809,0,34720376,6144272
1816,0,34901632,6192368
1823,0,35166188,6237188
1830,0,35353096,6287592
1837,0,35566124,6335460
1844,0,35689664,6372544
1851,0,35855012,6416516
1860,0,39907416,6435432
1867,0,39907949,6435459
1875,0,39912045,6435467
1878,0,39912045,6435467
