time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
327,0,4568,24
330,0,124568,32
353,0,124576,48
354,0,143088,7392
355,0,163276,13452
356,0,180128,19792
357,0,206524,25228
358,0,218788,30796
359,0,234452,36460
360,0,251596,41100
361,0,256436,43596
362,0,271600,49000
363,0,311560,53912
364,0,325220,59148
365,0,342916,64156
366,0,357456,69224
367,0,368532,74116
368,0,393060,78708
369,0,402748,82148
370,0,412388,86108
371,0,423564,88444
372,0,433672,92912
373,0,447048,97592
374,0,513916,101500
375,0,523512,105624
376,0,535964,109620
377,0,551140,114052
378,0,561188,118324
379,0,573680,122488
380,0,594556,125964
381,0,604308,129972
382,0,615084,133932
383,0,630832,137856
384,0,639852,141836
385,0,650824,145672
386,0,659660,149612
387,0,695528,152992
388,0,707728,156968
389,0,715424,160280
390,0,727924,163108
391,0,729756,164148
392,0,732504,165360
393,0,739688,168304
394,0,749824,172056
395,0,772352,175496
396,0,779960,178736
397,0,784352,180872
398,0,784540,181004
399,0,811484,189108
400,0,835360,198368
401,0,967628,204300
402,0,980552,209152
403,0,1008408,218520
404,0,1043280,226976
405,0,1066416,235640
406,0,1090324,243612
407,0,1139684,251748
408,0,1162404,260300
409,0,1186992,268576
410,0,1200700,273508
411,0,1236208,281880
412,0,1261956,290860
413,0,1285728,300088
414,0,1363924,307580
415,0,1391224,316560
416,0,1420572,325668
418,0,1433544,328560
419,0,1433552,328576
420,0,1452844,335452
421,0,1478156,344228
422,0,1528516,352604
423,0,1552364,361748
424,0,1574696,369064
425,0,1610552,377712
426,0,1634068,386684
427,0,1662288,395560
428,0,1913561,400879
430,0,1914033,400895
437,0,1918129,400903
441,0,1918129,400903
