time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
330,0,3004568,32
786,0,3004576,48
850,0,4138792,315008
883,0,5176380,553964
932,0,6678616,875688
964,0,7677280,1115800
1005,0,9333764,1373156
1054,0,10244032,1615664
1118,0,12356504,2068464
1182,0,14175284,2510844
1227,0,16578668,2783332
1260,0,16646464,2802184
1292,0,17281060,2967604
1324,0,18277756,3196076
1356,0,19435260,3428196
1388,0,20293600,3665744
1420,0,21274552,3883752
1452,0,22746452,4100596
1484,0,23547432,4319336
1516,0,24442444,4512084
1548,0,25555496,4739504
1580,0,26384236,4960636
1612,0,27392988,5188836
1648,0,30907424,5344712
1680,0,31731392,5574128
1751,0,31861472,5604616
1783,0,32370392,5712216
1815,0,33275580,5952580
1856,0,34652692,6239796
1888,0,35572732,6456980
1920,0,36300012,6650260
1952,0,37723856,6847872
1984,0,38552288,7035368
2016,0,39309396,7236700
2048,0,40370708,7440188
2104,0,41950572,7840540
2136,0,42796340,8017020
2168,0,44781796,8198180
2200,0,45656220,8409628
2232,0,46498092,8632844
2264,0,47671808,8852160
2296,0,48542792,9063016
2328,0,49412572,9296924
2360,0,50767240,9479392
2392,0,51744776,9703304
2424,0,52586548,9935772
2456,0,53411632,10070080
2512,0,54993224,10463096
2520,0,55078984,10488800
2528,0,55315412,10542012
2536,0,55505288,10600592
2544,0,55719868,10657604
2552,0,57310264,10689400
2562,0,61810264,10689416
2576,0,61810325,10689427
2585,0,61814893,10689451
2589,0,61814893,10689451
