time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,3004568,32
861,0,3004576,48
893,0,3516672,154296
925,0,4407888,347592
957,0,5160856,548736
1006,0,6703512,876864
1038,0,7700092,1123812
1074,0,9337136,1375032
1123,0,10003860,1544932
1155,0,11039800,1800104
1187,0,12202588,2023012
1219,0,13135700,2273604
1251,0,14177816,2512232
1294,0,16608396,2794868
1326,0,16646464,2802184
1377,0,17934132,3111908
1433,0,19837344,3531432
1461,0,20673468,3731156
1489,0,21474004,3940612
1517,0,22865632,4135200
1562,0,24112484,4433468
1590,0,24900612,4646844
1618,0,25894908,4840428
1646,0,26817964,5043052
1696,0,30907424,5344712
1731,0,31853892,5601028
1796,0,31861472,5604616
1841,0,32757172,5824052
1869,0,33908604,6039532
1898,0,34652692,6239796
1947,0,36147480,6602648
1975,0,37285708,6730156
2003,0,38013872,6928672
2031,0,38888924,7130468
2059,0,39669508,7342604
2087,0,40776928,7545048
2115,0,41576320,7730192
2158,0,44108848,8017072
2186,0,44824264,8211912
2214,0,45684008,8417648
2242,0,46420496,8606688
2270,0,47473596,8814236
2298,0,48409428,9022300
2326,0,49132760,9218656
2354,0,50473568,9396736
2382,0,51177088,9586240
2410,0,52032688,9783832
2444,0,52741052,9975460
2451,0,52809272,9994376
2458,0,53306424,10039712
2465,0,53480124,10093972
2472,0,53662228,10143684
2479,0,53903444,10191180
2486,0,54067336,10243200
2493,0,54242784,10292072
2500,0,54423236,10347300
2507,0,54766548,10398252
2514,0,54952840,10449544
2521,0,55036248,10479928
2528,0,55281988,10529156
2535,0,55451320,10583720
2542,0,55646964,10637068
2549,0,55808620,10687972
2558,0,61810264,10689416
2567,0,61810325,10689427
2577,0,61814893,10689451
2580,0,61814893,10689451
