time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,124568,32
351,0,124576,48
352,0,134080,4400
353,0,150784,10632
354,0,171184,16848
355,0,186724,22524
356,0,211880,27992
357,0,227048,33344
358,0,245644,38828
359,0,251588,41084
360,0,264420,46052
361,0,304912,51160
362,0,313988,54932
363,0,328240,60120
364,0,345684,65412
365,0,359432,70368
366,0,377492,75156
367,0,395708,79900
368,0,403512,82528
369,0,414344,87232
370,0,425684,89436
371,0,439156,94164
372,0,449796,98852
373,0,516608,102696
374,0,529420,107116
375,0,539772,111516
376,0,554560,115744
377,0,567660,120148
378,0,577148,124220
379,0,599184,128256
380,0,611984,132504
381,0,621692,136676
382,0,636264,140680
383,0,648376,144656
384,0,657428,148668
385,0,693964,152124
386,0,701964,155612
387,0,711836,158956
388,0,719288,162088
389,0,729756,164148
390,0,731692,164956
391,0,739248,168216
392,0,749328,171744
393,0,772224,175368
394,0,780388,178996
395,0,790364,182420
396,0,791212,183004
397,0,814668,190620
398,0,838820,200060
399,0,970000,205360
400,0,983220,209852
401,0,1008968,218880
402,0,1044112,227040
403,0,1065816,235392
404,0,1089424,243184
405,0,1137656,250552
406,0,1158548,258996
407,0,1183672,266952
408,0,1200700,273508
409,0,1228992,279968
410,0,1257676,288820
411,0,1281384,297904
412,0,1355332,304692
413,0,1383684,313348
414,0,1405396,322164
417,0,1433544,328560
418,0,1433552,328576
419,0,1446456,332928
420,0,1473544,341896
421,0,1502380,350708
422,0,1545108,358740
423,0,1567680,366272
424,0,1591032,375112
425,0,1626768,383672
426,0,1653264,392536
427,0,1733496,400840
428,0,1913564,400876
429,0,1914036,400892
437,0,1918132,400900
440,0,1918132,400900
441,0,1913564,400876
