time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,44568,32
337,0,44576,48
338,0,60660,8060
339,0,79464,15288
340,0,101860,22348
341,0,114640,28656
342,0,132724,35412
343,0,163492,41604
344,0,175260,47068
345,0,183004,49388
346,0,196864,55720
347,0,217092,61948
348,0,233804,67916
349,0,246420,74100
350,0,294856,79232
351,0,294864,79248
351,0,307372,84892
352,0,307380,84908
352,0,321204,90348
353,0,321212,90364
353,0,331456,94944
354,0,331464,94960
354,0,346996,98788
355,0,347004,98804
355,0,359188,104196
356,0,359208,104216
356,0,370408,108440
357,0,370416,108456
357,0,379468,112148
358,0,379476,112164
358,0,407792,117304
359,0,407804,117316
359,0,418912,122632
360,0,418920,122648
360,0,431768,127344
361,0,431808,127360
361,0,443260,132636
362,0,443884,132644
362,0,460620,137388
363,0,460628,137404
363,0,472308,142324
364,0,472316,142340
364,0,483664,146712
365,0,483672,146728
365,0,494272,151616
366,0,494280,151632
366,0,509032,154368
366,0,519032,154376
366,0,539032,154384
366,0,579032,154392
367,0,579098,154414
368,0,579570,154430
376,0,583666,154438
379,0,583666,154438
379,0,579570,154430
380,0,579098,154414
380,0,575002,154406
380,0,574530,154390
380,0,574464,154368
380,0,534464,154360
