time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,404568,32
403,0,404576,48
411,0,551008,44088
419,0,669052,85868
423,0,755016,100112
427,0,809436,118356
431,0,877128,135824
435,0,917916,150492
439,0,966872,165344
443,0,988896,174712
447,0,1111504,184824
451,0,1194104,211888
455,0,1316228,246620
459,0,1438808,274824
463,0,1561612,310852
469,0,1659896,344336
473,0,1913000,365512
477,0,2029860,398924
481,0,2121052,429100
485,0,2258032,459752
489,0,2360656,491840
493,0,2451360,521672
500,0,2707924,570964
504,0,2784500,596132
508,0,2914268,627732
514,0,3069528,675200
522,0,3111064,688272
526,0,3242424,700056
530,0,3595028,720636
534,0,3708204,752076
538,0,3789184,778624
542,0,3907320,806048
546,0,4020760,837720
550,0,4096200,863664
554,0,4273024,892832
558,0,4382868,923716
562,0,4474668,954292
566,0,4597420,983692
570,0,4704952,1012464
574,0,4781084,1038932
578,0,5048168,1064112
582,0,5159084,1094884
586,0,5247700,1125996
590,0,5366776,1152536
594,0,5476296,1182352
598,0,5559616,1211304
602,0,5729296,1237824
606,0,5815620,1267780
610,0,5896148,1290436
614,0,5959932,1310628
618,0,6093472,1339912
622,0,6196156,1370500
638,0,6210736,1376552
642,0,6210744,1376568
646,0,6480280,1400088
650,0,7080812,1400132
658,0,7084908,1400140
661,0,7084908,1400140
