time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,1004568,32
505,0,1004576,48
521,0,1279240,76768
537,0,1535592,139344
553,0,1746092,198204
561,0,2022772,247252
569,0,2308908,312468
577,0,2468636,352308
585,0,2900940,412892
593,0,3121844,473972
601,0,3375380,532924
609,0,3598048,594440
620,0,3840676,632692
628,0,3980616,670296
636,0,4239236,730620
644,0,4452048,790832
652,0,5107072,840880
660,0,5326108,901172
668,0,5587352,956848
676,0,5891972,1016300
684,0,6102808,1074008
692,0,6321076,1124476
706,0,6863456,1207816
714,0,7061516,1262900
729,0,7069984,1265416
742,0,7301096,1319752
750,0,7497328,1372880
758,0,7798940,1430508
766,0,8014472,1487000
774,0,8246144,1542200
782,0,8439772,1595164
790,0,9538392,1628672
798,0,9756332,1686060
806,0,9982184,1739576
814,0,10159828,1786292
822,0,10447188,1839100
830,0,10666860,1899484
838,0,10902696,1956336
846,0,11097232,2009776
854,0,11499556,2058580
862,0,11765560,2116672
870,0,11979596,2174476
878,0,12261840,2225752
886,0,12436720,2273528
894,0,12684704,2332992
902,0,12907468,2392028
910,0,13553840,2438544
918,0,13742140,2489636
957,0,13921320,2530576
965,0,13921352,2530584
972,0,14100836,2578028
979,0,14387580,2630628
986,0,14536980,2669124
993,0,14750456,2717744
1000,0,14936100,2767484
1007,0,15337064,2815496
1014,0,15524844,2866460
1021,0,15744164,2917388
1028,0,15875016,2957560
1035,0,16058828,3007020
1042,0,16323660,3053004
1049,0,16511508,3103764
1056,0,16726856,3152984
1063,0,16909424,3201840
1071,0,18956053,3217731
1081,0,18960621,3217755
1084,0,18960621,3217755
