time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,1004568,32
506,0,1004576,48
522,0,1278772,76524
538,0,1524160,137048
546,0,1608736,156360
554,0,1665892,175716
562,0,1962140,226284
577,0,2324604,316524
585,0,2526792,372192
593,0,2971184,432712
601,0,3193244,493868
609,0,3428364,550228
619,0,3810248,625704
634,0,3988612,672460
642,0,4246048,733640
650,0,4461696,792088
658,0,5116924,842180
666,0,5329740,902380
674,0,5587344,956832
682,0,5893420,1016820
690,0,6102928,1074048
698,0,6335812,1129564
708,0,6553484,1186756
716,0,6964560,1238168
733,0,7069984,1265416
741,0,7163816,1293824
749,0,7411824,1353056
757,0,7577292,1395164
765,0,7880508,1454364
773,0,8147628,1512460
781,0,8354188,1570004
789,0,9480288,1608888
797,0,9635168,1658568
805,0,9895740,1714100
813,0,10102316,1771772
821,0,10359060,1813076
829,0,10569148,1871996
837,0,10821136,1932488
845,0,11009964,1983932
853,0,11417556,2035164
861,0,11630284,2090260
869,0,11869940,2148756
877,0,12068668,2201284
885,0,12353808,2253328
893,0,12554024,2308496
901,0,12821176,2366600
909,0,13468144,2413312
921,0,13749244,2492508
961,0,13921320,2530576
970,0,13921352,2530584
978,0,14153340,2592660
986,0,14468608,2654048
994,0,14631684,2697060
1002,0,14860056,2751712
1010,0,15067456,2807784
1018,0,15489448,2864120
1026,0,15754496,2921552
1034,0,15957648,2977624
1042,0,16234932,3026404
1050,0,16446508,3084548
1058,0,16675300,3138556
1066,0,16887652,3193388
1076,0,18956053,3217731
1085,0,18960621,3217755
1088,0,18960621,3217755
