time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
322,0,4568,24
325,0,244568,32
371,0,244576,48
375,0,328008,26016
379,0,380304,43888
381,0,432064,54072
383,0,463900,64420
385,0,488628,74228
387,0,522748,82148
389,0,543848,88696
391,0,568128,98168
393,0,644800,106360
395,0,673068,114844
397,0,695400,123552
399,0,730368,131592
401,0,753576,139312
403,0,773088,147064
405,0,818896,154168
407,0,838268,161596
409,0,849816,164160
411,0,865132,169644
413,0,892864,175816
415,0,905204,181468
417,0,932800,189568
419,0,1079040,200456
421,0,1127784,218248
423,0,1185336,235136
425,0,1257796,250692
427,0,1295764,263724
429,0,1352128,281432
431,0,1404576,299400
434,0,1532284,324940
436,0,1553544,328560
438,0,1565944,332680
440,0,1614028,349932
442,0,1686724,365572
444,0,1744860,382868
446,0,1792856,400184
448,0,2058604,410916
450,0,2118672,427544
452,0,2165400,444456
454,0,2236948,460772
456,0,2296196,477380
458,0,2342592,493720
460,0,2440232,508832
462,0,2476728,521112
464,0,2532276,538484
467,0,2617792,558448
469,0,2660884,573244
471,0,2720712,590184
473,0,2875664,604592
475,0,2925464,621912
477,0,2987040,638904
479,0,3054280,654688
485,0,3058404,656772
487,0,3058640,656784
489,0,3094672,668744
491,0,3150112,685272
493,0,3198944,701408
495,0,3297604,716676
497,0,3354452,733284
499,0,3401560,749992
501,0,3474352,765720
503,0,3519124,778340
505,0,3557556,791524
507,0,4062481,801703
509,0,4062953,801719
517,0,4067049,801727
520,0,4067049,801727
