time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
325,0,4568,24
328,0,244568,32
371,0,244576,48
375,0,305960,22016
379,0,371588,41084
383,0,449408,60744
385,0,480688,70776
387,0,516008,80128
389,0,530128,85240
391,0,559156,94164
393,0,636476,102572
395,0,659356,111308
397,0,686628,119668
399,0,715004,126036
401,0,735108,133956
403,0,758828,141300
405,0,777660,148684
407,0,821912,155544
409,0,840048,162624
411,0,849816,164160
413,0,867948,170988
415,0,892588,175676
417,0,912312,183280
419,0,1019032,200432
421,0,1106784,211672
423,0,1166336,228384
425,0,1215092,244548
427,0,1282168,260216
429,0,1320932,273596
431,0,1381868,290788
433,0,1483340,307196
435,0,1531652,324684
437,0,1553544,328560
439,0,1559576,330912
441,0,1611324,348700
443,0,1685352,364832
445,0,1739424,381680
447,0,1790036,398884
449,0,2050444,407284
451,0,2095700,423388
453,0,2153884,439188
455,0,2220252,454556
457,0,2267544,470632
459,0,2316008,485080
461,0,2361672,500976
463,0,2451340,513516
465,0,2487388,525796
467,0,2545228,541540
469,0,2599352,551168
471,0,2644880,567440
473,0,2700420,583956
475,0,2747204,600532
477,0,2896068,612692
479,0,2953728,628328
481,0,2999260,644452
488,0,3058404,656772
490,0,3058640,656784
492,0,3091820,667412
494,0,3145104,682664
496,0,3190596,698948
498,0,3283480,713008
500,0,3341204,728724
502,0,3386816,744832
504,0,3454744,760056
506,0,3491292,772180
508,0,3545008,788720
510,0,3612424,801656
512,0,4062486,801698
522,0,4067054,801722
525,0,4067054,801722
