time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,2004568,32
670,0,2004576,48
702,0,2536140,139676
734,0,3312276,314004
750,0,3916760,416992
766,0,4373688,532216
784,0,4840676,632676
815,0,6086476,833164
831,0,6549032,953336
847,0,7081292,1067580
863,0,7546400,1183888
889,0,8069984,1265416
918,0,8858464,1445888
934,0,9284592,1554560
950,0,10612548,1649740
966,0,11020796,1751964
982,0,11478204,1848476
998,0,11948120,1963000
1014,0,12541120,2063856
1030,0,12971776,2174296
1046,0,13447872,2275728
1062,0,13901780,2389804
1082,0,14872896,2513832
1118,0,14921320,2530560
1134,0,15120832,2585248
1150,0,15556444,2676244
1166,0,16039252,2798892
1182,0,16662344,2909672
1198,0,17210540,3017396
1214,0,17640672,3127488
1232,0,19956000,3217736
1248,0,20370288,3322400
1264,0,20859020,3431196
1280,0,21258340,3529044
1296,0,21875272,3637392
1312,0,22326812,3750612
1328,0,22804304,3854648
1354,0,23392156,4003716
1370,0,24225428,4101444
1386,0,24660648,4211224
1402,0,25150352,4320504
1418,0,25812776,4424360
1434,0,26229516,4530148
1450,0,26692640,4628688
1466,0,27133236,4740900
1482,0,28432108,4826916
1498,0,28865784,4938528
1514,0,29314888,5032400
1590,0,29411152,5061336
1608,0,29411160,5061352
1616,0,29617108,5116932
1624,0,29858972,5175884
1632,0,30302368,5229728
1640,0,30500316,5284716
1648,0,30744588,5342148
1656,0,30948524,5398484
1664,0,31233972,5451188
1672,0,31428640,5504688
1680,0,31627528,5547816
1688,0,31825684,5602180
1696,0,32464212,5646484
1704,0,32666128,5701704
1712,0,32886176,5753128
1720,0,33107932,5811780
1728,0,33400200,5866328
1736,0,33590336,5917648
1744,0,33830372,5974580
1755,0,33948344,6005608
1763,0,34347072,6053312
1771,0,34541744,6106832
1779,0,34783076,6160980
1787,0,34975520,6213536
1795,0,35271956,6269252
1803,0,35477152,6324992
1811,0,35707192,6378872
1819,0,35894740,6429644
1832,0,39907474,6435446
1841,0,39912042,6435470
1846,0,39912042,6435470
