time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,404568,32
403,0,404576,48
411,0,525036,43092
419,0,664472,83736
427,0,803564,115756
431,0,871364,133284
435,0,915764,149916
439,0,965572,164500
443,0,985272,172752
447,0,1108852,183412
451,0,1189268,209588
455,0,1308932,244044
459,0,1421176,268856
463,0,1521236,303252
467,0,1649716,339284
471,0,1663584,344920
475,0,1949652,376548
479,0,2063556,410244
483,0,2193440,439000
487,0,2289180,471228
491,0,2389848,502120
495,0,2560624,526464
499,0,2656228,558572
503,0,2738776,582280
507,0,2875912,613136
511,0,2972300,645356
515,0,3072032,676056
522,0,3111064,688272
526,0,3134744,696048
530,0,3583020,716188
534,0,3697752,748368
538,0,3786316,777140
542,0,3906784,805832
546,0,4020624,837600
550,0,4106836,866356
554,0,4280976,896544
558,0,4394224,928056
562,0,4488236,959724
566,0,4615064,986808
570,0,4721148,1017740
574,0,4802240,1045408
578,0,5065064,1071328
582,0,5177360,1102288
586,0,5270028,1133372
590,0,5403340,1163508
594,0,5506904,1193576
598,0,5591944,1222720
604,0,5809432,1265000
608,0,5886436,1285716
612,0,5946680,1305416
616,0,6080620,1335060
620,0,6182060,1366388
635,0,6210736,1376552
640,0,6210744,1376568
644,0,6480280,1400088
648,0,7080812,1400132
656,0,7084908,1400140
659,0,7084908,1400140
