time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
332,0,3004568,32
863,0,3004576,48
895,0,3511108,151700
947,0,4841048,473600
982,0,6021912,700576
1045,0,7949128,1174336
1091,0,9403016,1392712
1155,0,10818460,1742276
1187,0,11686480,1970400
1219,0,12902232,2210816
1251,0,13910936,2453608
1303,0,16641496,2800096
1366,0,17293232,2972496
1398,0,18364204,3222108
1430,0,19538368,3464928
1462,0,20576792,3701744
1494,0,21452044,3933220
1526,0,22933224,4158560
1569,0,24112484,4433468
1601,0,25357060,4676596
1633,0,26164968,4898840
1665,0,27170352,5141352
1705,0,30986248,5373184
1737,0,31844504,5597648
1802,0,31861472,5604616
1852,0,32913988,5845756
1884,0,34036736,6078224
1916,0,34918336,6312544
1967,0,36300012,6650260
1999,0,37833100,6868972
2031,0,38801792,7100952
2063,0,39676484,7345156
2095,0,40790040,7549376
2127,0,41737100,7772780
2159,0,42599200,8011744
2191,0,44765692,8192516
2223,0,45725268,8433692
2255,0,46617944,8668800
2287,0,47771732,8888468
2319,0,48748408,9122912
2351,0,49576120,9348712
2383,0,51071708,9556260
2415,0,52043724,9788804
2451,0,52741052,9975460
2483,0,53932524,10202204
2515,0,54813608,10416600
2547,0,55705880,10651520
2583,0,61814893,10689451
