time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
325,0,4568,24
328,0,244568,32
367,0,244576,48
371,0,305960,22016
375,0,371580,41068
377,0,423184,50128
379,0,448176,60072
381,0,478800,69944
383,0,513960,79184
385,0,530128,85240
387,0,554800,93480
389,0,633496,101256
391,0,656312,109896
393,0,681056,118200
395,0,713956,125572
397,0,733860,133300
399,0,758236,140924
401,0,776744,148272
403,0,821556,155348
405,0,839288,162088
407,0,849816,164160
409,0,860592,168968
411,0,893052,175924
413,0,913604,183940
415,0,1019032,200432
417,0,1104608,210600
419,0,1163176,226920
421,0,1209424,243184
423,0,1275128,257328
425,0,1312932,270060
427,0,1367088,286696
429,0,1468292,301836
432,0,1551344,327240
434,0,1553544,328560
436,0,1568088,333528
438,0,1615124,350628
440,0,1686060,365324
442,0,1743400,382024
444,0,1785908,397372
446,0,2043212,405364
448,0,2090892,421404
450,0,2142984,437064
452,0,2213808,451976
454,0,2257364,467020
456,0,2310980,482540
458,0,2355320,497992
460,0,2446840,511552
463,0,2513236,530796
465,0,2550980,543660
467,0,2607120,554544
469,0,2654172,570588
471,0,2706940,586508
473,0,2867960,601264
475,0,2906016,614400
477,0,2958616,630208
479,0,3005328,646064
487,0,3058404,656772
489,0,3058640,656784
491,0,3095076,668988
493,0,3149220,684788
495,0,3194576,700832
497,0,3293204,714548
499,0,3341912,729024
501,0,3386516,744676
503,0,3445216,756752
505,0,3478428,767196
507,0,3519252,778468
509,0,3555068,790500
511,0,4062424,801688
513,0,4062484,801700
515,0,4062956,801716
523,0,4067052,801724
526,0,4067052,801724
