time,stack,heap,heap_extra
0,0,0,0
340,0,472,16
347,0,4004568,32
1061,0,4004576,48
1125,0,5281292,301692
1157,0,6296488,509560
1206,0,7452048,790832
1278,0,10056788,1260652
1339,0,11242888,1540728
1403,0,13843364,1936220
1435,0,14879164,2149860
1489,0,16753204,2494260
1526,0,16921320,2530592
1570,0,17896092,2762924
1641,0,21955992,3217752
1697,0,23386400,3568424
1768,0,25392156,4003748
1824,0,27308692,4350444
1887,0,29118916,4737524
1936,0,31326672,5036728
2006,0,31411152,5061368
2051,0,32341992,5242856
2107,0,33854008,5608040
2176,0,35948344,6005640
2204,0,36845228,6182204
2259,0,41907424,6435496
2294,0,42845976,6660000
2350,0,44368840,6989192
2406,0,46219244,7333484
2462,0,47888828,7679956
2518,0,49360016,8035000
2546,0,50983912,8199120
2590,0,52265344,8452432
2646,0,53774288,8818728
2689,0,54985196,9008484
2745,0,56568928,9345448
2795,0,59858840,9653200
2823,0,60389000,9792096
2872,0,61815252,10081652
3018,0,61962288,10122104
3052,0,61962408,10122120
3108,0,63860080,10463576
3171,0,65764792,10877000
3227,0,67139960,11208288
3283,0,69490896,11543776
3339,0,71077572,11866500
3395,0,72878432,12214976
3423,0,73697620,12398900
3473,0,75085976,12678600
3536,0,83814893,12870907
3546,0,83814893,12870907
