time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,2004568,32
682,0,2004576,48
698,0,2276900,75428
714,0,2534044,138484
730,0,2740424,196272
748,0,3324604,316524
764,0,3932440,422584
779,0,4347360,527216
799,0,4840676,632676
815,0,5248668,734644
831,0,6107400,841032
847,0,6590728,958376
863,0,7097868,1071588
891,0,8016648,1256584
907,0,8069984,1265416
923,0,8404612,1351124
939,0,8950876,1470212
955,0,9412132,1584684
971,0,10724056,1678384
988,0,11129712,1779408
1004,0,11646688,1893952
1020,0,12080972,2004092
1036,0,12699280,2111568
1052,0,13233448,2217592
1068,0,13656760,2324920
1096,0,14797732,2508132
1132,0,14921320,2530560
1141,0,14921352,2530568
1163,0,15536980,2669108
1191,0,16529088,2868384
1219,0,17353296,3061888
1247,0,19956000,3217736
1261,0,20277880,3310352
1275,0,20636464,3395216
1289,0,21074884,3489804
1303,0,21459788,3582956
1317,0,22040628,3681364
1331,0,22416416,3770744
1345,0,22825684,3860932
1359,0,23210184,3955720
1373,0,23442356,4021108
1387,0,24245140,4108748
1401,0,24633032,4203424
1415,0,25069068,4296868
1429,0,25438072,4386232
1443,0,26011612,4479916
1457,0,26361696,4570176
1478,0,26986392,4712248
1485,0,27134184,4741544
1492,0,27307196,4788556
1499,0,28431704,4826576
1506,0,28543468,4861740
1513,0,28725824,4910408
1520,0,28932212,4956796
1527,0,29110360,5003416
1534,0,29347732,5042796
1604,0,29411152,5061336
1621,0,29411160,5061352
1628,0,29579856,5104968
1635,0,29805432,5158232
1642,0,30002268,5211868
1649,0,30386984,5254440
1656,0,30577856,5306528
1663,0,30796484,5357236
1670,0,30979152,5405488
1677,0,31236824,5451936
1684,0,31410172,5497932
1691,0,31628112,5548152
1698,0,31764092,5580708
1705,0,32044560,5630976
1712,0,32526168,5664088
1719,0,32704644,5711980
1726,0,32911360,5757456
1733,0,33100648,5808872
1740,0,33369308,5857220
1747,0,33539704,5903704
1754,0,33745044,5949540
1761,0,33930376,5999056
1770,0,33948344,6005608
1777,0,34333212,6048748
1784,0,34504932,6095156
1791,0,34706916,6139940
1798,0,34898252,6190820
1805,0,35169996,6238436
1812,0,35350704,6286192
1819,0,35502008,6334160
1826,0,35712132,6381292
1833,0,35880764,6425044
1842,0,39907416,6435432
1849,0,39907955,6435469
1858,0,39912051,6435477
1861,0,39912051,6435477
