time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,404568,32
404,0,404576,48
412,0,553788,45500
420,0,669996,86100
428,0,811040,119112
432,0,877688,136056
436,0,921016,152224
440,0,971872,167448
444,0,1001532,174988
448,0,1120728,186912
452,0,1200444,213868
456,0,1319496,248320
460,0,1425928,270792
464,0,1553820,307260
468,0,1659344,343960
472,0,1773496,350032
476,0,1963860,382324
480,0,2087612,416396
484,0,2223664,449848
488,0,2341096,483720
492,0,2437964,516380
496,0,2605156,543340
500,0,2713508,573548
504,0,2802856,602720
508,0,2944256,635776
514,0,3103340,684676
521,0,3111064,688272
525,0,3242424,700056
529,0,3613012,724020
533,0,3711996,754180
537,0,3800892,783172
541,0,3941228,815620
545,0,4054144,850352
549,0,4226896,875088
553,0,4326808,909400
557,0,4440952,941360
561,0,4567732,973060
565,0,4663976,1005328
569,0,4774016,1035608
573,0,5034820,1060460
577,0,5138720,1093784
581,0,5254568,1126608
585,0,5382492,1159004
589,0,5492708,1189364
593,0,5573060,1214932
597,0,5744148,1244068
601,0,5856740,1275068
605,0,5918152,1295400
609,0,6046272,1325176
613,0,6160760,1357352
629,0,6210736,1376552
634,0,6210744,1376568
638,0,6680280,1400096
649,0,7084915,1400149
652,0,7084915,1400149
