time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1052,0,4004576,48
1093,0,4615324,158164
1125,0,5388736,335352
1174,0,6840676,632692
1238,0,9010148,1051420
1272,0,10065652,1263244
1333,0,11244836,1541532
1397,0,13862232,1943184
1429,0,14901160,2158288
1483,0,16766404,2498564
1552,0,17536980,2669156
1608,0,19222536,3022672
1664,0,22469520,3352624
1720,0,24154580,3714868
1776,0,26035208,4050240
1804,0,26825364,4227428
1853,0,28284200,4548392
1909,0,30585776,4875928
1937,0,31409132,5060524
2007,0,31411152,5061368
2053,0,32361312,5249824
2109,0,33894052,5621196
2176,0,35948344,6005640
2232,0,37629384,6356920
2270,0,42231900,6529332
2326,0,43913632,6881024
2382,0,45386092,7235788
2438,0,47298296,7580344
2494,0,49059200,7950576
2550,0,51385344,8286104
2579,0,52265344,8452432
2635,0,53764820,8815668
2689,0,54985196,9008484
2745,0,56524520,9331784
2802,0,59858848,9653216
2872,0,61815472,10081704
3015,0,61962288,10122104
3049,0,61962408,10122120
3105,0,63874280,10468360
3154,0,65259964,10802268
3210,0,66832808,11131168
3266,0,69229304,11472080
3322,0,70835424,11828488
3378,0,72746268,12174180
3434,0,74471504,12547216
3462,0,75115624,12688296
3513,0,83810332,12870892
3521,0,83810804,12870908
3529,0,83814900,12870916
3532,0,83814900,12870916
