time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,2004568,32
646,0,2004576,48
678,0,2518216,135000
694,0,2730572,192996
715,0,3324604,316524
747,0,4372496,531648
766,0,4840676,632676
797,0,6013732,812620
829,0,6718192,997240
847,0,7287640,1113064
867,0,7960224,1237672
884,0,8069984,1265416
916,0,8886624,1456584
941,0,10480288,1608888
973,0,11216020,1804996
1005,0,12068272,1998544
1037,0,13074360,2203480
1053,0,13626324,2313044
1075,0,14536044,2437084
1089,0,14917376,2529232
1120,0,14921320,2530560
1143,0,15362520,2623064
1166,0,15936600,2767648
1194,0,16850648,2950416
1222,0,17661204,3133364
1250,0,20101752,3263592
1278,0,20915984,3445368
1306,0,21637420,3619884
1334,0,22504428,3797316
1362,0,23315808,3982480
1390,0,24352824,4124792
1418,0,25110860,4307532
1439,0,25841704,4435528
1467,0,26471884,4598788
1495,0,27248888,4776216
1523,0,28755580,4920068
1544,0,29373036,5052260
1613,0,29411152,5061336
1630,0,29411160,5061352
1658,0,30357920,5248216
1686,0,31217012,5445188
1714,0,32419560,5631000
1742,0,33062936,5800160
1756,0,33497924,5889852
1779,0,33948344,6005608
1807,0,34820100,6172868
1835,0,35627288,6356592
1865,0,39907477,6435443
1879,0,39912045,6435467
1882,0,39912045,6435467
