time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
331,0,4004568,32
1051,0,4004576,48
1083,0,4524160,137064
1115,0,5304272,310696
1170,0,6840676,632692
1202,0,8096264,836376
1234,0,9078856,1066680
1283,0,10069984,1265432
1315,0,10888276,1457524
1347,0,12678960,1664336
1379,0,13565252,1870340
1411,0,14623976,2087928
1474,0,16748984,2492320
1513,0,16921320,2530592
1544,0,17536980,2669156
1600,0,19259220,3033996
1629,0,21955992,3217752
1685,0,23384100,3567444
1713,0,24327044,3750724
1756,0,25392156,4003748
1812,0,27334916,4360036
1868,0,28984784,4711760
1917,0,31160544,5020816
1991,0,31411152,5061368
2036,0,32353372,5247604
2092,0,33877088,5616520
2120,0,35019596,5785492
2160,0,35948344,6005640
2188,0,36892904,6189744
2239,0,41907424,6435496
2288,0,43201796,6743564
2344,0,44798980,7086516
2400,0,46634184,7437440
2456,0,48320988,7791132
2512,0,50657840,8121128
2568,0,52317080,8469096
2596,0,52995660,8645908
2638,0,54601796,8914172
2693,0,55751396,9182196
2721,0,56573556,9347620
2771,0,59858840,9653200
2799,0,60400224,9796848
2848,0,61927444,10111324
2991,0,61962288,10122104
3028,0,61962408,10122120
3084,0,63945328,10488544
3112,0,64719412,10659220
3161,0,66214680,10989256
3168,0,66225888,10993232
3175,0,66402940,11040364
3182,0,66673964,11086588
3189,0,66862016,11137440
3196,0,67080036,11187772
3203,0,67248436,11236324
3210,0,68339832,11264688
3217,0,68489872,11311976
3224,0,68675996,11361868
3231,0,68885708,11408820
3238,0,68988236,11434692
3245,0,69253956,11479332
3252,0,69414604,11521572
3259,0,69633096,11572144
3266,0,69819260,11622036
3273,0,69947976,11661240
3280,0,70271828,11688300
3287,0,70455284,11737084
3294,0,70660944,11783552
3301,0,70838044,11829700
3308,0,70921128,11853688
3315,0,71187080,11900400
3322,0,71373048,11950120
3329,0,71577812,11996268
3336,0,71756068,12042964
3343,0,72353236,12078636
3350,0,72534604,12126276
3357,0,72740072,12172648
3364,0,72931712,12223776
3371,0,73201188,12270636
3378,0,73289964,12297076
3385,0,73467576,12343480
3392,0,73658952,12388544
3399,0,73844528,12438488
3406,0,74231336,12481936
3413,0,74400608,12527664
3420,0,74605632,12573312
3427,0,74788380,12622220
3434,0,75000800,12669704
3441,0,75131248,12693584
3448,0,75210468,12716316
3455,0,75397244,12766620
3462,0,75614396,12816508
3469,0,75801916,12867116
3476,0,79810264,12870864
3494,0,83810332,12870892
3503,0,83814900,12870916
3507,0,83814900,12870916
