time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,4004568,32
1044,0,4004576,48
1083,0,4615324,158164
1142,0,6324916,518508
1203,0,8235728,873728
1235,0,9188280,1099048
1288,0,10305668,1320236
1352,0,13010212,1747636
1416,0,14954196,2167948
1467,0,16758012,2495028
1504,0,16921320,2530592
1555,0,18075700,2810452
1619,0,21955992,3217752
1675,0,23326980,3548300
1731,0,24987728,3903448
1787,0,26860464,4238752
1843,0,28503436,4606452
1871,0,29243568,4775384
1913,0,31313204,5031828
1986,0,31411152,5061368
2031,0,32357052,5247700
2087,0,33890332,5619452
2155,0,35948344,6005640
2183,0,36897592,6190440
2234,0,41907424,6435496
2290,0,43309792,6775560
2346,0,44942256,7122472
2402,0,46796864,7452640
2458,0,48359864,7794984
2514,0,50588408,8101592
2570,0,51997996,8444324
2626,0,53627084,8778900
2682,0,54985196,9008484
2738,0,56516100,9328260
2802,0,59858848,9653216
2830,0,60520276,9828980
2879,0,61881028,10104220
3025,0,61962288,10122104
3059,0,61962408,10122120
3116,0,63846704,10457624
3151,0,64809568,10686520
3207,0,66262348,11004380
3263,0,68560952,11325360
3319,0,69953524,11664044
3375,0,71583628,11997556
3431,0,73471940,12345532
3459,0,74298496,12502048
3503,0,75387532,12763484
3510,0,75401248,12767904
3517,0,75610704,12814720
3524,0,75789336,12862728
3534,0,79810264,12870864
3543,0,83810264,12870872
3562,0,83810335,12870889
3571,0,83814903,12870913
3574,0,83814903,12870913
