time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,2004568,32
680,0,2004576,48
712,0,2534036,138468
728,0,2743112,197360
744,0,3307652,311820
760,0,3899056,411864
776,0,4347360,527216
796,0,4840676,632676
827,0,6054436,826164
843,0,6510320,940880
859,0,7019620,1055428
882,0,7590260,1198436
906,0,8069984,1265416
935,0,8840908,1441468
951,0,9263144,1546376
968,0,10480288,1608888
984,0,10904952,1717120
1000,0,11360804,1813628
1016,0,11813376,1929360
1032,0,12407720,2031120
1048,0,12848176,2140448
1064,0,13335732,2248516
1080,0,13781540,2362860
1104,0,14788868,2505380
1139,0,14921320,2530560
1164,0,15344408,2616520
1190,0,15988096,2784168
1206,0,16613672,2892984
1222,0,17019960,2994432
1238,0,17512464,3104424
1254,0,17938480,3211176
1270,0,20183732,3281708
1286,0,20606284,3388828
1302,0,21082604,3492876
1318,0,21524104,3601952
1334,0,22144396,3711372
1350,0,22540852,3808412
1366,0,23054768,3921544
1383,0,23392156,4003716
1399,0,24228852,4103044
1415,0,24663316,4212356
1431,0,25152672,4320928
1447,0,25687776,4424344
1463,0,26152640,4523304
1479,0,26688916,4627524
1495,0,27133964,4741396
1511,0,28433896,4827808
1527,0,28875740,4940004
1535,0,29031252,4980716
1543,0,29306112,5029112
1616,0,29411152,5061336
1633,0,29411160,5061352
1641,0,29623568,5119392
1649,0,29871720,5178440
1657,0,30046444,5226492
1665,0,30446100,5274428
1673,0,30709072,5331064
1681,0,30911848,5387184
1689,0,31172604,5429900
1697,0,31343748,5480148
1705,0,31587456,5534896
1713,0,31781660,5587052
1721,0,32419568,5631016
1729,0,32555696,5673760
1737,0,32750428,5726476
1745,0,33011056,5781824
1753,0,33291524,5832092
1761,0,33462676,5882356
1769,0,33604344,5920984
1777,0,33832732,5975572
1787,0,33948344,6005608
1795,0,34327652,6045980
1803,0,34518216,6098048
1811,0,34736180,6148292
1819,0,34938144,6203880
1827,0,35221040,6255240
1835,0,35413756,6307940
1843,0,35634812,6359540
1851,0,35795948,6400212
1861,0,37907416,6435424
1872,0,39907485,6435451
1881,0,39912053,6435475
1885,0,39912053,6435475
