time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,404568,32
400,0,404576,48
408,0,525060,43108
416,0,665916,84684
420,0,752688,98944
424,0,808228,117588
428,0,874596,134508
432,0,919232,151360
436,0,969412,166612
440,0,1039032,175024
444,0,1120728,186912
448,0,1199844,213420
452,0,1319844,248564
456,0,1415136,266840
460,0,1474292,285156
464,0,1566444,312076
470,0,1659896,344336
474,0,1917892,366820
478,0,2033204,399244
482,0,2132096,433248
486,0,2273188,466204
490,0,2383472,499160
497,0,2634812,551940
501,0,2726804,578732
505,0,2875868,613092
509,0,2978612,648372
513,0,3092204,680524
519,0,3111064,688272
526,0,3559380,707516
530,0,3659348,741260
534,0,3764716,770348
538,0,3892788,800052
542,0,4009748,833580
546,0,4093016,862000
550,0,4275176,894016
554,0,4390880,926752
558,0,4487620,959276
562,0,4625192,990400
566,0,4724800,1019696
570,0,4809556,1048652
574,0,5088260,1077036
578,0,5198196,1110044
582,0,5329960,1138496
586,0,5417844,1169188
590,0,5520276,1198844
594,0,5695824,1225096
598,0,5780052,1254548
602,0,5881188,1284164
606,0,5916632,1294696
610,0,6046064,1324968
614,0,6159172,1356332
631,0,6210736,1376552
635,0,6210744,1376568
639,0,6305280,1400056
643,0,7080822,1400138
651,0,7084918,1400146
654,0,7084918,1400146
