time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
328,0,2004568,32
647,0,2004576,48
679,0,2520152,135112
695,0,2732268,193588
712,0,3312072,313864
728,0,3881332,405420
751,0,4492608,563848
782,0,5238168,730400
798,0,6057504,827064
814,0,6502420,937660
830,0,6980816,1042896
848,0,7459932,1158316
879,0,8069984,1265416
895,0,8392728,1346144
911,0,8928036,1461316
936,0,10480288,1608888
952,0,10898768,1715624
968,0,11352252,1809980
984,0,11778180,1918572
1000,0,12374848,2020784
1016,0,12804504,2129240
1032,0,13264468,2226964
1060,0,14093136,2413256
1076,0,14783048,2503040
1113,0,14921320,2530560
1129,0,15108716,2581252
1145,0,15544400,2670944
1161,0,15992244,2786196
1177,0,16555048,2878232
1193,0,16992692,2988292
1209,0,17464076,3090900
1225,0,17869492,3191700
1241,0,20025104,3242128
1257,0,20428268,3341788
1273,0,20915428,3445052
1289,0,21323176,3546848
1305,0,21919524,3648948
1321,0,22342060,3755876
1337,0,22763212,3844236
1353,0,23197156,3951068
1369,0,23693848,4022136
1385,0,24284612,4121692
1401,0,24815820,4223252
1417,0,25149844,4320156
1433,0,25551380,4419244
1449,0,26141520,4518656
1465,0,26537360,4616592
1489,0,27276228,4776260
1497,0,27380904,4808600
1505,0,28445236,4832652
1513,0,28643820,4886340
1521,0,28863940,4937828
1529,0,29052208,4988624
1537,0,29314888,5032400
1611,0,29411152,5061336
1628,0,29411160,5061352
1636,0,29601288,5112504
1644,0,29836400,5167608
1652,0,30021700,5217348
1660,0,30408724,5262676
1668,0,30614308,5318220
1676,0,30830468,5367436
1684,0,31021728,5419880
1692,0,31297744,5468024
1700,0,31491868,5521196
1708,0,31720868,5575316
1716,0,31906988,5625340
1724,0,32489200,5655712
1732,0,32664548,5701204
1740,0,32892500,5755516
1748,0,33102360,5809848
1756,0,33378964,5858292
1764,0,33547576,5906912
1772,0,33786468,5960068
1785,0,33948344,6005608
1793,0,34339320,6050976
1801,0,34531736,6102408
1809,0,34753148,6154300
1817,0,34923824,6199024
1825,0,35208104,6250664
1833,0,35407644,6305388
1841,0,35625836,6355820
1849,0,35816368,6407312
1858,0,37907416,6435424
1872,0,39907477,6435443
1881,0,39912045,6435467
1884,0,39912045,6435467
