time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,404568,32
403,0,404576,48
411,0,554924,46204
419,0,669996,86100
423,0,756520,101040
427,0,811500,119452
431,0,878416,136648
435,0,919644,151628
439,0,968240,165912
443,0,1039032,175024
447,0,1122248,187616
451,0,1202492,214804
455,0,1322964,249764
459,0,1430280,273288
463,0,1559616,309784
469,0,1659896,344336
473,0,1910108,363988
477,0,1973796,384668
481,0,2050296,405048
485,0,2190736,437552
489,0,2289456,471400
493,0,2404912,503960
500,0,2647004,556452
504,0,2737100,581204
508,0,2878352,614336
512,0,2980152,649328
516,0,3096208,682240
522,0,3111064,688272
526,0,3542424,700072
530,0,3618180,726316
534,0,3720480,755832
538,0,3807460,786124
542,0,3928380,810756
546,0,4040744,844952
550,0,4126468,874580
554,0,4316664,907080
558,0,4440512,941224
562,0,4577324,975140
566,0,4690344,1006432
570,0,4776688,1036392
574,0,5051456,1065840
578,0,5168040,1099224
582,0,5269292,1132780
586,0,5404672,1164048
590,0,5511644,1195492
594,0,5695816,1225080
598,0,5781456,1255112
604,0,5896148,1290436
608,0,5956916,1309556
612,0,6094640,1340656
616,0,6199496,1372288
631,0,6210736,1376552
635,0,6210744,1376568
639,0,6680280,1400096
650,0,7084915,1400149
654,0,7084915,1400149
