time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
330,0,2004568,32
680,0,2004576,48
712,0,2524288,137176
728,0,2739440,195592
746,0,3324604,316524
777,0,4377900,534140
796,0,4840676,632676
828,0,6126996,846652
844,0,6606332,963956
860,0,7111228,1076468
886,0,7990696,1246712
903,0,8069984,1265416
932,0,8846392,1443592
948,0,9284472,1554544
964,0,10615940,1651300
980,0,11038476,1758364
996,0,11540640,1861152
1012,0,11986304,1975120
1028,0,12600224,2083424
1044,0,13011116,2186940
1060,0,13433352,2271976
1076,0,13880224,2386560
1096,0,14801684,2509852
1131,0,14921320,2530560
1156,0,15398580,2634380
1172,0,15809868,2737476
1188,0,16436172,2846676
1204,0,16871208,2956152
1220,0,17362908,3065780
1236,0,17810168,3171640
1252,0,20045728,3244880
1268,0,20457004,3348068
1284,0,20932872,3451280
1300,0,21321796,3546140
1316,0,21918324,3648212
1332,0,22341592,3755736
1348,0,22804248,3854584
1364,0,23226948,3959836
1380,0,23693848,4022136
1396,0,24281220,4120132
1412,0,24815820,4223252
1428,0,25225880,4326464
1444,0,25812784,4424376
1460,0,26143604,4519812
1476,0,26547696,4619968
1492,0,27026344,4725392
1508,0,27431704,4826328
1524,0,28707812,4903796
1532,0,28888152,4945328
1540,0,29087476,4999508
1548,0,29350492,5043508
1617,0,29411152,5061336
1634,0,29411160,5061352
1642,0,29625312,5120280
1650,0,29895164,5178492
1658,0,30304448,5230656
1666,0,30505196,5285548
1674,0,30736596,5341804
1682,0,30919164,5390044
1690,0,31197932,5439372
1698,0,31383672,5489560
1706,0,31619648,5544576
1714,0,31808500,5596044
1723,0,32428816,5634920
1731,0,32617568,5686024
1739,0,32849944,5741232
1747,0,33059168,5798304
1755,0,33315332,5841476
1763,0,33479800,5883168
1771,0,33697204,5933276
1779,0,33896512,5988936
1787,0,33948344,6005608
1795,0,34329492,6046940
1803,0,34519684,6098828
1811,0,34743908,6151380
1819,0,34930676,6201692
1827,0,35220504,6254880
1835,0,35424972,6309668
1843,0,35607760,6349168
1851,0,35799024,6401144
1861,0,37907416,6435424
1875,0,39907479,6435441
1884,0,39912047,6435465
1887,0,39912047,6435465
