time,stack,heap,heap_extra
0,0,0,0
299,0,472,16
302,0,4568,24
305,0,44568,32
570,0,44617,55
571,0,45089,71
579,0,49185,79
582,0,49185,79
582,0,45089,71
582,0,44617,55
583,0,40521,47
583,0,40049,31
583,0,40000,8
583,0,0,0
