time,stack,heap,heap_extra
0,0,0,0
314,0,472,16
318,0,4568,24
321,0,24568,32
400,0,24619,53
401,0,25091,69
409,0,29187,77
412,0,29187,77
412,0,25091,69
413,0,24619,53
413,0,20523,45
413,0,20051,29
413,0,20000,8
413,0,0,0
