time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
328,0,3004568,32
1538315,0,3004619,53
1538317,0,3005091,69
1538325,0,3009187,77
1538328,0,3009187,77
1538328,0,3005091,69
1538329,0,3004619,53
1538329,0,3000523,45
1538329,0,3000051,29
1538329,0,3000000,8
1538329,0,0,0
