time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,404568,32
38966,0,404628,44
38967,0,405100,60
38975,0,409196,68
38979,0,409196,68
38979,0,405100,60
38979,0,404628,44
38979,0,400532,36
38979,0,400060,20
38979,0,400000,8
38979,0,0,0
