time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
327,0,2004568,32
684379,0,2004616,40
684380,0,2005088,56
684388,0,2009184,64
684391,0,2009184,64
684391,0,2005088,56
684392,0,2004616,40
684392,0,2000520,32
684392,0,2000048,16
684392,0,2000000,8
684392,0,0,0
