time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,124568,32
3958,0,124617,55
3960,0,125089,71
3968,0,129185,79
3971,0,129185,79
3971,0,125089,71
3972,0,124617,55
3972,0,120521,47
3972,0,120049,31
3972,0,120000,8
3972,0,0,0
