time,stack,heap,heap_extra
0,0,0,0
332,0,472,16
336,0,4568,24
339,0,1004568,32
269099,0,1004619,53
269101,0,1005091,69
269109,0,1009187,77
269112,0,1009187,77
269112,0,1005091,69
269113,0,1004619,53
269113,0,1000523,45
269113,0,1000051,29
269113,0,1000000,8
269113,0,0,0
