time,stack,heap,heap_extra
0,0,0,0
309,0,472,16
313,0,4568,24
315,0,8568,32
321,0,8623,49
323,0,9095,65
328,0,13191,73
331,0,13191,73
331,0,9095,65
332,0,8623,49
332,0,4527,41
332,0,4055,25
332,0,4000,8
332,0,0,0
