time,stack,heap,heap_extra
0,0,0,0
311,0,472,16
315,0,4568,24
319,0,44568,32
719,0,44618,54
720,0,45090,70
728,0,49186,78
731,0,49186,78
731,0,45090,70
732,0,44618,54
732,0,40522,46
732,0,40050,30
732,0,40000,8
732,0,0,0
