time,stack,heap,heap_extra
0,0,0,0
313,0,472,16
317,0,4568,24
320,0,1004568,32
218294,0,1004625,47
218296,0,1005097,63
218304,0,1009193,71
218307,0,1009193,71
218307,0,1005097,63
218308,0,1004625,47
218308,0,1000529,39
218308,0,1000057,23
218308,0,1000000,8
218308,0,0,0
