time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,4004568,32
885121,0,4004633,55
885123,0,4005105,71
885131,0,4009201,79
885134,0,4009201,79
885134,0,4005105,71
885135,0,4004633,55
885135,0,4000537,47
885135,0,4000065,31
885135,0,4000000,8
885135,0,0,0
