time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,44568,32
452,0,44641,47
453,0,45113,63
462,0,49209,71
465,0,49209,71
465,0,45113,63
465,0,44641,47
466,0,40545,39
466,0,40073,23
466,0,40000,8
466,0,0,0
