time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,404568,32
31025,0,404639,49
31026,0,405111,65
31035,0,409207,73
31038,0,409207,73
31038,0,405111,65
31038,0,404639,49
31039,0,400543,41
31039,0,400071,25
31039,0,400000,8
31039,0,0,0
