time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,44568,32
615,0,44637,51
616,0,45109,67
624,0,49205,75
627,0,49205,75
627,0,45109,67
628,0,44637,51
628,0,40541,43
628,0,40069,27
628,0,40000,8
628,0,0,0
