time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,44568,32
337,0,44631,41
338,0,45103,57
345,0,49199,65
348,0,49199,65
348,0,45103,57
348,0,44631,41
349,0,40535,33
349,0,40063,17
349,0,40000,8
349,0,0,0
