time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
330,0,4568,24
333,0,44568,32
614,0,44641,47
615,0,45113,63
624,0,49209,71
627,0,49209,71
627,0,45113,63
627,0,44641,47
627,0,40545,39
627,0,40073,23
627,0,40000,8
628,0,0,0
