time,stack,heap,heap_extra
0,0,0,0
331,0,472,16
335,0,4568,24
338,0,8568,32
344,0,8636,52
345,0,9108,68
351,0,13204,76
355,0,13204,76
355,0,9108,68
355,0,8636,52
355,0,4540,44
355,0,4068,28
355,0,4000,8
355,0,0,0
