time,stack,heap,heap_extra
0,0,0,0
327,0,472,16
331,0,4568,24
334,0,404568,32
27714,0,404633,55
27715,0,405105,71
27723,0,409201,79
27727,0,409201,79
27727,0,405105,71
27727,0,404633,55
27727,0,400537,47
27727,0,400065,31
27727,0,400000,8
27727,0,0,0
