time,stack,heap,heap_extra
0,0,0,0
330,0,472,16
334,0,4568,24
337,0,8568,32
343,0,8628,44
344,0,9100,60
350,0,13196,68
353,0,13196,68
353,0,9100,60
354,0,8628,44
354,0,4532,36
354,0,4060,20
354,0,4000,8
354,0,0,0
