time,stack,heap,heap_extra
0,0,0,0
331,0,472,16
335,0,4568,24
338,0,4004568,32
2748500,0,4004633,55
2748502,0,4005105,71
2748510,0,4009201,79
2748513,0,4009201,79
2748513,0,4005105,71
2748514,0,4004633,55
2748514,0,4000537,47
2748514,0,4000065,31
2748514,0,4000000,8
2748514,0,0,0
