time,stack,heap,heap_extra
0,0,0,0
330,0,472,16
334,0,4568,24
337,0,404568,32
27701,0,404633,55
27702,0,405105,71
27711,0,409201,79
27714,0,409201,79
27714,0,405105,71
27714,0,404633,55
27715,0,400537,47
27715,0,400065,31
27715,0,400000,8
27715,0,0,0
