time,stack,heap,heap_extra
0,0,0,0
336,0,472,16
341,0,4568,24
344,0,44568,32
630,0,44638,50
632,0,45110,66
640,0,49206,74
644,0,49206,74
644,0,45110,66
644,0,44638,50
644,0,40542,42
644,0,40070,26
644,0,40000,8
644,0,0,0
