time,stack,heap,heap_extra
0,0,0,0
333,0,472,16
337,0,4568,24
340,0,8568,32
346,0,8630,42
347,0,9102,58
353,0,13198,66
356,0,13198,66
356,0,9102,58
357,0,8630,42
357,0,4534,34
357,0,4062,18
357,0,4000,8
357,0,0,0
