time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,404568,32
22276,0,404628,44
22277,0,405100,60
22285,0,409196,68
22289,0,409196,68
22289,0,405100,60
22289,0,404628,44
22289,0,400532,36
22289,0,400060,20
22289,0,400000,8
22289,0,0,0
