time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,8568,32
333,0,8636,52
334,0,9108,68
340,0,13204,76
343,0,13204,76
343,0,9108,68
344,0,8636,52
344,0,4540,44
344,0,4068,28
344,0,4000,8
344,0,0,0
