time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
327,0,4568,24
330,0,4004568,32
2594042,0,4004627,45
2594043,0,4005099,61
2594051,0,4009195,69
2594054,0,4009195,69
2594054,0,4005099,61
2594055,0,4004627,45
2594055,0,4000531,37
2594055,0,4000059,21
2594055,0,4000000,8
2594055,0,0,0
